The shortest path from 0 to each vertex is:
  v     Path 0->v
1596:    0 2714 1887 950 1596 
1597:    0 2220 1430 607 1597 
1598:    0 821 2445 252 1674 1705 1598 
1599:    0 2539 2205 2566 1599 
1600:    0 2714 1971 33 1600 
1601:    0 821 726 634 2922 1165 1601 
1602:    0 821 2445 2958 2987 1602 
1603:    0 821 425 2981 2930 1603 
1604:    0 821 2445 252 1674 1604 
1605:    0 821 1918 694 2203 1605 
1606:    0 2714 180 1606 
1607:    0 821 175 4 1607 
1608:    0 1954 2419 848 2326 2644 1608 
1609:    0 821 175 1778 1609 
1610:    0 2714 2245 1452 1610 
1611:    0 2605 2281 861 1611 
1612:    0 2714 112 1612 
1613:    0 2539 2205 91 1155 1613 
1614:    0 821 1670 193 1614 
1615:    0 2714 1971 2877 1201 1615 
1616:    0 2220 954 526 1550 1616 
1617:    0 286 660 1617 
1618:    0 1954 257 1841 1175 1030 1618 
1619:    0 1954 2053 1619 
1620:    0 821 1265 1578 1620 
1621:    0 821 2356 2119 2285 1621 
1622:    0 1954 2419 524 1622 
1623:    0 821 2445 2030 2965 1515 1457 1623 
1624:    0 286 566 1624 
1625:    0 278 1625 
1626:    0 286 566 1626 
1627:    0 2220 954 27 1627 
1628:    0 821 2356 889 753 1628 
1629:    0 821 1670 1050 1629 
1630:    0 821 2445 2030 1197 1948 1630 
1631:    0 821 726 817 1631 
1632:    0 821 1670 511 1632 
1633:    0 2714 1971 2877 1201 1615 1633 
1634:    0 1954 257 2003 1222 1634 
1635:    0 821 726 2231 1691 1635 
1636:    0 821 726 634 1097 1636 
1637:    0 2220 1637 
1638:    0 821 175 1638 
1639:    0 821 2356 1005 1639 
1640:    0 821 425 2981 2742 1640 
1641:    0 2539 2205 2566 1641 
1642:    0 821 425 749 1569 1642 
1643:    0 2714 2765 2946 1643 
1644:    0 1954 2419 848 810 1644 
1645:    0 821 2356 819 781 1645 
1646:    0 420 2250 1646 
1647:    0 2714 180 1647 
1648:    0 2605 2281 861 1648 
1649:    0 821 1918 761 1649 
1650:    0 821 425 1987 2148 1650 
1651:    0 821 1670 1761 1551 1651 
1652:    0 821 425 1987 1191 2518 1652 
1653:    0 821 726 2231 2177 1054 1653 
1654:    0 2220 954 1807 1654 
1655:    0 1954 2419 848 810 1655 
1656:    0 278 1150 2394 1656 
1657:    0 821 1918 2973 1657 
1658:    0 2539 2205 91 2567 1658 
1659:    0 2605 2281 2143 437 411 1659 
1660:    0 2605 2281 2143 1889 1660 
1661:    0 821 2445 252 1674 229 1661 
1662:    0 821 2445 2958 2987 1602 1662 
1663:    0 821 2356 2119 275 1663 
1664:    0 2539 2205 2566 1641 601 1664 
1665:    0 821 726 2057 2763 1665 
1666:    0 1954 2419 848 810 953 1666 
1667:    0 2539 2205 91 682 1667 
1668:    0 821 1918 2973 1668 
1669:    0 1954 257 1750 324 1669 
1670:    0 821 1670 
1671:    0 2539 2205 2566 1671 
1672:    0 821 1670 1761 1551 1672 
1673:    0 2714 2765 1052 1673 
1674:    0 821 2445 252 1674 
1675:    0 821 1265 1675 
1676:    0 821 2445 468 1676 
1677:    0 2539 2924 2213 1677 
1678:    0 1954 2419 848 122 755 1678 
1679:    0 821 2445 2958 1832 1679 
1680:    0 1954 2419 848 399 985 1680 
1681:    0 2714 2245 1573 1681 
1682:    0 821 2445 802 1891 615 1682 
1683:    0 1954 2483 1683 
1684:    0 2714 2245 1452 1684 
1685:    0 2220 2920 1685 
1686:    0 821 2356 1476 2358 1686 
1687:    0 821 2445 571 2171 1687 
1688:    0 821 726 634 2952 1688 
1689:    0 2539 2060 717 969 1689 
1690:    0 821 425 2139 86 1690 
1691:    0 821 726 2231 1691 
1692:    0 2605 2281 861 570 1692 
1693:    0 821 726 2343 75 1693 
1694:    0 1954 2047 1694 
1695:    0 286 1695 
1696:    0 2320 1696 
1697:    0 1954 2419 848 122 1697 
1698:    0 1954 257 1593 1241 1765 1698 
1699:    0 821 2445 2030 1197 1948 1031 1699 
1700:    0 821 726 2231 965 1700 
1701:    0 821 2445 2958 1701 
1702:    0 1954 2053 2438 1702 
1703:    0 821 726 2910 1703 
1704:    0 2220 512 2892 1704 
1705:    0 821 2445 252 1674 1705 
1706:    0 2714 2245 2703 1588 1706 
1707:    0 1954 2053 2438 1707 
1708:    0 2714 1708 
1709:    0 821 425 749 1709 
1710:    0 821 425 31 1524 1710 
1711:    0 2714 2765 2905 2347 1711 
1712:    0 420 2250 1712 
1713:    0 2714 1971 595 796 1713 
1714:    0 2539 2060 717 1714 
1715:    0 821 425 31 2502 268 1715 
1716:    0 821 726 634 1223 644 1716 
1717:    0 2714 2765 261 1717 
1718:    0 1954 2419 524 1718 
1719:    0 2714 1887 956 1417 1719 
1720:    0 2714 1887 950 2166 1720 
1721:    0 2605 1545 2918 1721 
1722:    0 821 1346 2491 1722 
1723:    0 821 726 2231 1691 1723 
1724:    0 821 2445 468 2759 1724 
1725:    0 821 2445 468 1676 1725 
1726:    0 821 425 1987 1726 
1727:    0 821 2445 468 890 620 2210 1727 
1728:    0 1954 2167 1906 438 1728 
1729:    0 2220 1430 1729 
1730:    0 821 1265 1731 1730 
1731:    0 821 1265 1731 
1732:    0 821 726 2910 1732 
1733:    0 420 2841 1589 1733 
1734:    0 821 235 159 1148 2490 1734 
1735:    0 2605 2281 2143 1011 1735 
1736:    0 1954 2047 1736 
1737:    0 1954 2419 848 2326 1737 
1738:    0 821 2445 252 2898 1738 
1739:    0 821 1918 694 2778 1739 
1740:    0 2714 2277 1740 
1741:    0 821 1265 1578 1620 1563 1741 
1742:    0 821 425 31 1524 1250 1742 
1743:    0 2605 2281 2143 437 1743 
1744:    0 821 425 2008 1744 
1745:    0 2605 2281 861 2834 1745 
1746:    0 821 726 2349 1746 
1747:    0 286 1695 1747 
1748:    0 821 726 2349 1963 1748 
1749:    0 2714 112 1749 
1750:    0 1954 257 1750 
1751:    0 2539 2205 91 2846 310 1751 
1752:    0 821 2445 2030 1197 1948 1031 1752 
1753:    0 1954 257 1841 1753 
1754:    0 821 1265 1321 1975 1754 
1755:    0 821 175 2866 1271 1755 
1756:    0 821 175 2866 1271 1756 
1757:    0 821 726 2343 1988 1757 
1758:    0 2539 2205 2566 1641 321 1758 
1759:    0 821 2356 492 1759 
1760:    0 286 1695 2586 880 976 1760 
1761:    0 821 1670 1761 
1762:    0 821 1670 900 1762 
1763:    0 2539 2205 342 1333 1838 923 1763 
1764:    0 286 1695 2225 2929 1764 
1765:    0 1954 257 1593 1241 1765 
1766:    0 821 425 2139 86 1766 
1767:    0 1954 161 1767 
1768:    0 821 2445 1528 1768 
1769:    0 821 2445 468 1676 1769 
1770:    0 821 235 159 1231 1770 
1771:    0 2714 1326 553 911 1771 
1772:    0 286 1695 2590 1772 
1773:    0 821 2445 2030 1197 338 1773 
1774:    0 821 726 2057 2164 1774 
1775:    0 2714 2765 1775 
1776:    0 1954 2053 489 2302 2014 1776 
1777:    0 821 175 2191 1777 
1778:    0 821 175 1778 
1779:    0 2220 995 1779 
1780:    0 1163 747 1780 
1781:    0 821 1918 2973 1781 
1782:    0 821 2356 819 1782 
1783:    0 821 2356 819 1783 
1784:    0 915 960 380 1784 
1785:    0 821 726 2231 587 336 1785 
1786:    0 821 235 422 1001 1786 
1787:    0 915 2635 1828 1787 
1788:    0 821 2356 819 781 327 1788 
1789:    0 2539 2924 213 125 1789 
1790:    0 1954 257 1835 1177 1790 
1791:    0 821 1265 109 2966 1791 
1792:    0 821 2356 819 781 2193 415 1792 
1793:    0 2714 2765 1342 1793 
1794:    0 821 425 1987 1726 1794 
1795:    0 821 726 2231 587 1795 
1796:    0 821 425 2682 285 355 1796 
1797:    0 915 1797 
1798:    0 821 2356 819 2412 758 1798 
1799:    0 2539 2924 1799 
1800:    0 1954 257 1441 1800 
1801:    0 2714 2300 1801 
1802:    0 821 1265 1675 1802 
1803:    0 2714 1326 378 1803 
1804:    0 821 2356 819 2412 1804 
1805:    0 821 2445 2958 1339 1805 
1806:    0 2539 1880 1806 
1807:    0 2220 954 1807 
1808:    0 2714 1971 2877 370 1808 
1809:    0 2539 2205 2566 1115 197 1809 
1810:    0 2714 1326 480 1379 1810 
1811:    0 821 2445 2030 1197 1811 
1812:    0 821 425 31 1524 2696 1812 
1813:    0 821 425 1987 227 1813 
1814:    0 821 726 2455 1814 
1815:    0 821 425 31 491 1815 
1816:    0 821 2445 468 2507 279 1816 
1817:    0 821 2445 802 2059 1909 1817 
1818:    0 420 1818 
1819:    0 286 1695 2586 2926 1819 
1820:    0 821 2445 571 1820 
1821:    0 915 960 730 1821 
1822:    0 821 2445 252 1822 
1823:    0 821 2445 468 1676 1823 
1824:    0 2714 2245 2600 1824 
1825:    0 1954 257 1593 1241 1825 
1826:    0 1954 2053 489 1183 1826 
1827:    0 821 1918 2973 1827 
1828:    0 915 2635 1828 
1829:    0 2539 1880 1829 
1830:    0 821 425 2682 486 1830 
1831:    0 2539 2205 223 1831 
1832:    0 821 2445 2958 1832 
1833:    0 1954 257 1833 
1834:    0 821 2356 819 781 2193 1834 
1835:    0 1954 257 1835 
1836:    0 1954 257 1841 1517 2037 1836 
1837:    0 2605 2281 1837 
1838:    0 2539 2205 342 1333 1838 
1839:    0 821 1670 2870 1839 
1840:    0 821 2445 2030 1197 1811 1840 
1841:    0 1954 257 1841 
1842:    0 821 1265 1321 1842 
1843:    0 2539 2924 213 1843 
1844:    0 1954 257 1841 1753 1844 
1845:    0 2714 1845 
1846:    0 286 1695 2586 880 1846 
1847:    0 821 2445 2030 1055 1847 
1848:    0 2220 1848 
1849:    0 2220 954 27 1046 1849 
1850:    0 2605 2281 861 2834 1850 
1851:    0 821 175 515 1851 
1852:    0 2714 2765 2905 2347 1711 1852 
1853:    0 2714 2300 1853 
1854:    0 420 2841 1589 1854 
1855:    0 1954 2419 1855 
1856:    0 821 175 2318 1856 
1857:    0 2320 2509 1857 
1858:    0 821 726 2057 1858 
1859:    0 2539 2205 2566 1859 
1860:    0 821 2356 2119 1860 
1861:    0 1954 2419 848 122 1861 
1862:    0 2320 2448 1862 
1863:    0 1954 257 1593 2774 1863 
1864:    0 2714 2765 261 397 1864 
1865:    0 821 1670 1865 
1866:    0 821 2445 252 1674 1416 1866 
1867:    0 1954 257 1441 523 1867 
1868:    0 821 2643 200 1868 
1869:    0 821 2356 335 496 1269 1869 
1870:    0 1954 161 1870 
1871:    0 821 726 634 675 1871 
1872:    0 821 1265 1675 1872 
1873:    0 821 726 1873 
1874:    0 1954 257 1593 1241 1874 
1875:    0 2539 2205 223 1875 
1876:    0 821 1670 1050 1629 1876 
1877:    0 821 2445 2030 1877 
1878:    0 821 2445 252 2898 1878 
1879:    0 821 726 2231 1879 
1880:    0 2539 1880 
1881:    0 2539 2205 91 2846 1881 
1882:    0 2714 2296 1559 1882 
1883:    0 821 726 2343 2125 1883 
1884:    0 286 566 806 1884 
1885:    0 821 175 2866 2853 1564 1885 
1886:    0 821 726 2343 2125 1886 
1887:    0 2714 1887 
1888:    0 2714 2245 1888 
1889:    0 2605 2281 2143 1889 
1890:    0 821 1265 1731 2667 1890 
1891:    0 821 2445 802 1891 
1892:    0 821 726 681 1892 
1893:    0 2605 673 979 1893 
1894:    0 278 1150 2394 1894 
1895:    0 1954 2419 848 2821 1895 
1896:    0 1954 2419 848 1467 1896 
1897:    0 821 2445 571 2171 536 1897 
1898:    0 821 1265 1578 1392 107 1898 
1899:    0 2605 673 1899 
1900:    0 821 726 2057 1900 
1901:    0 821 2445 252 1901 
1902:    0 1954 2419 1355 1902 
1903:    0 1954 2419 848 2326 1903 
1904:    0 1954 2053 1904 
1905:    0 2539 2205 1905 
1906:    0 1954 2167 1906 
1907:    0 821 2445 802 1142 2145 1907 
1908:    0 1954 257 1841 1517 10 1908 
1909:    0 821 2445 802 2059 1909 
1910:    0 2714 2300 507 1910 
1911:    0 821 425 749 2830 1911 
1912:    0 821 1670 900 1912 
1913:    0 821 2445 1420 1913 
1914:    0 1954 2419 848 2821 1914 
1915:    0 286 1695 2005 1915 
1916:    0 1954 2419 848 1916 
1917:    0 821 1265 1321 1975 1917 
1918:    0 821 1918 
1919:    0 278 20 1919 
1920:    0 1920 
1921:    0 821 2445 252 1822 89 1921 
1922:    0 1954 161 2107 1922 
1923:    0 2714 1971 595 2747 1923 
1924:    0 2714 2765 922 626 1924 
1925:    0 821 1265 109 1925 
1926:    0 821 1670 900 387 1926 
1927:    0 821 2356 335 1092 1927 
1928:    0 1954 2419 1928 
1929:    0 2605 532 1443 1929 
1930:    0 2539 2205 2566 2985 1930 
1931:    0 2605 2281 861 1931 
1932:    0 286 1695 2590 1932 
1933:    0 286 2031 1933 
1934:    0 821 2445 252 1822 384 1934 
1935:    0 821 2445 468 2507 1935 
1936:    0 821 2445 2958 1339 1936 
1937:    0 2605 1545 2918 1937 
1938:    0 821 2356 819 1938 
1939:    0 2539 2924 1939 
1940:    0 1954 2419 848 2326 1940 
1941:    0 821 2445 468 1676 1941 
1942:    0 420 2841 2366 1942 
1943:    0 821 425 2810 105 1943 
1944:    0 821 726 2349 431 606 1944 
1945:    0 821 235 159 1945 
1946:    0 286 1965 1946 
1947:    0 821 726 2349 1963 997 402 1947 
1948:    0 821 2445 2030 1197 1948 
1949:    0 1954 2419 1949 
1950:    0 278 1150 2394 1950 
1951:    0 821 726 2231 2177 2314 1951 
1952:    0 821 1918 2973 1781 1952 
1953:    0 286 1965 2916 1953 
1954:    0 1954 
1955:    0 821 726 634 2288 1955 
1956:    0 821 726 2231 2177 1956 
1957:    0 821 1918 694 2203 1957 
1958:    0 821 1265 1958 
1959:    0 821 2356 819 2412 686 1959 
1960:    0 2605 2281 1069 1960 
1961:    0 286 2031 1961 
1962:    0 2539 2060 1962 
1963:    0 821 726 2349 1963 
1964:    0 2714 2765 2325 1964 
1965:    0 286 1965 
1966:    0 1954 2053 1904 1966 
1967:    0 821 1265 1970 1967 
1968:    0 821 1918 761 1649 1968 
1969:    0 1954 2167 1906 1969 
1970:    0 821 1265 1970 
1971:    0 2714 1971 
1972:    0 2605 673 1972 
1973:    0 2539 2205 2566 559 1973 
1974:    0 2714 2245 2844 182 1974 
1975:    0 821 1265 1321 1975 
1976:    0 2605 673 52 1976 
1977:    0 821 726 634 784 2115 1977 
1978:    0 1954 257 1593 1978 
1979:    0 286 1695 2225 1979 
1980:    0 2605 532 1980 
1981:    0 2539 2205 2566 1115 1576 2713 1981 
1982:    0 420 2250 1583 1982 
1983:    0 1954 257 1835 1983 
1984:    0 821 2445 468 890 1984 
1985:    0 2605 596 1985 
1986:    0 2714 180 1986 
1987:    0 821 425 1987 
1988:    0 821 726 2343 1988 
1989:    0 286 2734 951 734 1989 
1990:    0 821 425 2981 1117 1990 
1991:    0 2714 1326 378 1991 
1992:    0 420 2250 1992 
1993:    0 2220 1093 1503 1993 
1994:    0 2320 1696 72 1994 
1995:    0 1163 747 1995 
1996:    0 2714 1971 2877 766 1996 
1997:    0 2605 2281 861 2834 1997 
1998:    0 821 175 1998 
1999:    0 2714 1971 2877 1999 
2000:    0 2539 2205 91 2000 
2001:    0 821 1265 1675 361 2001 
2002:    0 2714 2245 2705 2002 
2003:    0 1954 257 2003 
2004:    0 2714 1971 595 2747 2004 
2005:    0 286 1695 2005 
2006:    0 821 726 2910 1732 2006 
2007:    0 1954 2047 2007 
2008:    0 821 425 2008 
2009:    0 821 2445 2030 1197 2009 
2010:    0 821 2356 492 2280 331 2010 
2011:    0 286 1695 2586 880 2011 
2012:    0 2220 2012 
2013:    0 821 1670 1761 1551 2013 
2014:    0 1954 2053 489 2302 2014 
2015:    0 915 1043 2520 2015 
2016:    0 278 245 2016 
2017:    0 821 425 1987 227 2017 
2018:    0 286 1695 2018 
2019:    0 821 2445 2030 1055 2339 2019 
2020:    0 1954 257 1441 523 2020 
2021:    0 2539 2205 2566 2126 143 2021 
2022:    0 2220 1848 2022 
2023:    0 1954 257 1750 652 2023 
2024:    0 2714 1971 595 2503 2024 
2025:    0 821 726 2025 
2026:    0 821 235 159 2523 2 2026 
2027:    0 2714 2765 2905 2027 
2028:    0 821 1265 240 2028 
2029:    0 915 1378 2029 
2030:    0 821 2445 2030 
2031:    0 286 2031 
2032:    0 2714 1971 595 2032 
2033:    0 821 1265 1321 2033 
2034:    0 821 726 2349 2249 2034 
2035:    0 821 726 661 2035 
2036:    0 821 425 2981 1061 2036 
2037:    0 1954 257 1841 1517 2037 
2038:    0 821 425 2981 1061 2038 
2039:    0 821 425 2682 2039 
2040:    0 2714 2245 2040 
2041:    0 821 425 31 2041 
2042:    0 278 20 2042 
2043:    0 2539 2205 1905 2043 
2044:    0 821 726 2349 2044 
2045:    0 1954 257 2045 
2046:    0 2714 1887 2088 2196 2046 
2047:    0 1954 2047 
2048:    0 821 2445 468 1676 332 2048 
2049:    0 1954 2419 848 674 2049 
2050:    0 821 726 2349 1963 2050 
2051:    0 821 175 1520 2051 
2052:    0 821 2643 2052 
2053:    0 1954 2053 
2054:    0 821 2356 819 704 393 2054 
2055:    0 821 726 2057 2118 2055 
2056:    0 821 1918 694 2056 
2057:    0 821 726 2057 
2058:    0 915 2184 2058 
2059:    0 821 2445 802 2059 
2060:    0 2539 2060 
2061:    0 2539 2205 91 2567 187 2061 
2062:    0 2714 2062 
2063:    0 821 726 634 675 2468 2063 
2064:    0 821 726 634 675 1871 2064 
2065:    0 2605 2281 1008 156 2065 
2066:    0 2220 995 2066 
2067:    0 2220 954 1807 2067 
2068:    0 2714 2765 2068 
2069:    0 1954 2419 1949 2069 
2070:    0 1954 2167 2070 
2071:    0 821 1918 2071 
2072:    0 821 726 634 2922 2072 
2073:    0 286 2073 
2074:    0 2714 2765 261 2074 
2075:    0 2320 2075 
2076:    0 821 175 827 2076 
2077:    0 821 726 2231 2177 2077 
2078:    0 821 1265 1970 2078 
2079:    0 915 2184 2079 
2080:    0 915 2080 
2081:    0 1163 2081 
2082:    0 821 2356 819 704 544 2082 
2083:    0 2605 2281 2143 612 2083 
2084:    0 2714 1845 1388 2084 
2085:    0 2220 995 1779 2085 
2086:    0 821 425 1987 580 2086 
2087:    0 420 2253 2087 
2088:    0 2714 1887 2088 
2089:    0 821 425 2981 1117 1242 2089 
2090:    0 821 175 2866 1271 2090 
2091:    0 2714 2296 2091 
2092:    0 1954 2419 848 2326 2092 
2093:    0 2714 2296 2093 
2094:    0 1954 257 1593 1241 2094 
2095:    0 821 175 2318 2983 2095 
2096:    0 2539 1880 37 1580 2096 
2097:    0 2097 
2098:    0 1954 257 1841 1517 1462 2202 2098 
2099:    0 1954 2053 489 2099 
2100:    0 915 1378 625 69 2100 
2101:    0 2714 2245 1573 375 2101 
2102:    0 821 1265 1321 2102 
2103:    0 2320 1320 2103 
2104:    0 286 2073 2104 
2105:    0 821 175 2105 
2106:    0 1954 257 1593 2774 2106 
2107:    0 1954 161 2107 
2108:    0 2539 2205 91 2567 2108 
2109:    0 286 469 1536 2109 
2110:    0 2605 532 1443 2110 
2111:    0 821 726 2231 587 336 1785 2111 
2112:    0 2320 1696 72 2112 
2113:    0 821 1265 945 2113 
2114:    0 2714 2062 2547 2114 
2115:    0 821 726 634 784 2115 
2116:    0 2605 532 2116 
2117:    0 2539 2205 2566 1641 2117 
2118:    0 821 726 2057 2118 
2119:    0 821 2356 2119 
2120:    0 821 726 634 1097 2120 
2121:    0 2605 1545 2121 
2122:    0 1954 2419 848 2821 2122 
2123:    0 821 2356 2123 
2124:    0 821 2445 2958 1832 2124 
2125:    0 821 726 2343 2125 
2126:    0 2539 2205 2566 2126 
2127:    0 821 2356 819 704 395 305 2127 
2128:    0 1954 2419 848 674 2128 
2129:    0 1954 2419 1949 2129 
2130:    0 821 235 2130 
2131:    0 286 1965 600 2131 
2132:    0 2714 2765 2905 2175 2132 
2133:    0 2714 2062 2547 2114 2133 
2134:    0 821 425 2682 528 2134 
2135:    0 821 726 2349 1963 997 2135 
2136:    0 2714 2136 
2137:    0 2220 1093 71 2137 
2138:    0 2714 1326 2138 
2139:    0 821 425 2139 
2140:    0 821 425 2682 486 2140 
2141:    0 1954 2167 2141 
2142:    0 2220 2426 554 2142 
2143:    0 2605 2281 2143 
2144:    0 821 2356 819 704 550 2144 
2145:    0 821 2445 802 1142 2145 
2146:    0 420 2841 2780 2146 
2147:    0 821 2356 492 2147 
2148:    0 821 425 1987 2148 
2149:    0 821 1265 109 301 2149 
2150:    0 2220 954 526 2150 
2151:    0 821 2445 571 2171 536 2151 
2152:    0 1954 257 1833 2152 
2153:    0 2539 2205 91 2153 
2154:    0 1954 257 2154 
2155:    0 1954 257 1841 304 2155 
2156:    0 1954 257 1593 1241 2578 2156 
2157:    0 821 726 2231 587 336 2157 
2158:    0 821 2356 426 2243 48 2158 
2159:    0 2539 2205 342 2159 
2160:    0 1954 2419 2160 
2161:    0 2220 557 414 2161 
2162:    0 821 425 749 2162 
2163:    0 821 726 661 2035 2163 
2164:    0 821 726 2057 2164 
2165:    0 2605 2281 552 2165 
2166:    0 2714 1887 950 2166 
2167:    0 1954 2167 
2168:    0 821 2356 1476 2168 
2169:    0 821 726 2349 1963 1748 2169 
2170:    0 821 1265 531 2170 
2171:    0 821 2445 571 2171 
2172:    0 2220 954 2614 2172 
2173:    0 2714 1887 956 1417 2173 
2174:    0 821 726 2057 2174 
2175:    0 2714 2765 2905 2175 
2176:    0 821 726 2176 
2177:    0 821 726 2231 2177 
2178:    0 2539 2205 2566 2178 
2179:    0 821 2445 468 1676 2961 1067 2179 
2180:    0 2714 2296 1456 2180 
2181:    0 821 2643 831 2181 
2182:    0 286 469 303 2182 
2183:    0 821 2445 802 61 2183 
2184:    0 915 2184 
2185:    0 821 175 2866 1271 2185 
2186:    0 2605 2281 861 1611 2186 
2187:    0 821 726 2343 1988 2187 
2188:    0 2539 2205 2566 842 2188 
2189:    0 286 566 2189 
2190:    0 821 2356 2119 1860 2190 
2191:    0 821 175 2191 
2192:    0 821 2445 468 1676 1823 2192 
2193:    0 821 2356 819 781 2193 
2194:    0 821 1265 875 2395 1487 2194 
2195:    0 2539 2205 91 2846 310 2195 
2196:    0 2714 1887 2088 2196 
2197:    0 821 1346 719 2197 
2198:    0 1954 561 2198 
2199:    0 2714 1326 553 2199 
2200:    0 2714 1326 553 2200 
2201:    0 821 2445 2030 2968 2201 
2202:    0 1954 257 1841 1517 1462 2202 
2203:    0 821 1918 694 2203 
2204:    0 821 726 2349 1963 2204 
2205:    0 2539 2205 
2206:    0 821 2356 819 704 544 2206 
2207:    0 821 726 2910 1732 2207 
2208:    0 1954 257 1835 1131 2208 
2209:    0 821 2356 2119 2209 
2210:    0 821 2445 468 890 620 2210 
2211:    0 821 425 2981 2211 
2212:    0 821 1265 109 1925 2212 
2213:    0 2539 2924 2213 
2214:    0 821 175 2866 2214 
2215:    0 2714 2765 2068 2215 
2216:    0 2605 2281 861 1248 2216 
2217:    0 1163 714 2217 
2218:    0 821 2356 819 781 1585 464 2218 
2219:    0 2539 2205 91 1155 584 2596 2219 
2220:    0 2220 
2221:    0 2605 2281 1069 2221 
2222:    0 821 2445 252 2222 
2223:    0 821 1265 945 2113 2223 
2224:    0 821 2356 819 2412 885 2224 
2225:    0 286 1695 2225 
2226:    0 2539 2060 2665 2226 
2227:    0 821 2445 2030 1197 1811 2227 
2228:    0 1954 257 1841 2228 
2229:    0 821 1265 945 2229 
2230:    0 821 2643 2678 2230 
2231:    0 821 726 2231 
2232:    0 2220 954 2232 
2233:    0 2714 1971 2233 
2234:    0 821 2445 252 1822 1268 2234 
2235:    0 821 175 2318 2235 
2236:    0 420 2253 1510 1028 2236 
2237:    0 821 2445 1528 2237 
2238:    0 420 1818 1446 2238 
2239:    0 821 2445 2030 1055 2339 2239 
2240:    0 2539 2205 2566 2126 2240 
2241:    0 2714 2765 261 2074 2241 
2242:    0 2714 2765 2325 2242 
2243:    0 821 2356 426 2243 
2244:    0 821 2445 468 1676 859 2244 
2245:    0 2714 2245 
2246:    0 821 726 2231 587 2246 
2247:    0 1954 2167 2247 
2248:    0 286 469 2248 
2249:    0 821 726 2349 2249 
2250:    0 420 2250 
2251:    0 2220 954 2614 2621 2251 
2252:    0 2714 1971 595 2252 
2253:    0 420 2253 
2254:    0 2605 532 2254 
2255:    0 2714 2245 1452 2255 
2256:    0 2714 2062 2332 2256 
2257:    0 821 2445 468 2507 495 2257 
2258:    0 821 2356 2119 275 2447 2258 
2259:    0 821 425 31 2502 1553 2259 
2260:    0 915 960 730 2260 
2261:    0 821 1265 1731 2261 
2262:    0 2320 1320 2262 
2263:    0 1954 2419 848 428 2263 
2264:    0 420 2264 
2265:    0 2714 2245 2265 
2266:    0 2220 512 892 2266 
2267:    0 821 1265 1321 2267 
2268:    0 821 1265 937 1116 2268 
2269:    0 1954 2053 2269 
2270:    0 1954 161 2270 
2271:    0 2714 1887 956 2271 
2272:    0 2539 2205 91 2567 2272 
2273:    0 821 2445 2958 1339 1936 2273 
2274:    0 821 1265 945 2113 2274 
2275:    0 821 1265 945 2275 
2276:    0 821 1265 1321 2276 
2277:    0 2714 2277 
2278:    0 1954 2419 848 2821 2278 
2279:    0 821 2356 2119 275 2279 
2280:    0 821 2356 492 2280 
2281:    0 2605 2281 
2282:    0 1954 2053 350 2282 
2283:    0 915 2283 
2284:    0 821 726 2349 1963 2284 
2285:    0 821 2356 2119 2285 
2286:    0 2714 2245 1452 2286 
2287:    0 2539 2205 2566 2985 2287 
2288:    0 821 726 634 2288 
2289:    0 2539 2205 91 2957 973 2434 2289 
2290:    0 821 726 2455 1122 334 2290 
2291:    0 821 2356 819 1938 2291 
2292:    0 1954 2419 848 674 2128 2292 
2293:    0 821 726 2231 965 2293 
2294:    0 821 1670 511 2294 
2295:    0 2605 2281 1008 156 2295 
2296:    0 2714 2296 
2297:    0 1954 2053 2438 1707 2297 
2298:    0 2714 2062 1361 2298 
2299:    0 2539 2205 2566 2985 958 2299 
2300:    0 2714 2300 
2301:    0 821 2445 2958 2987 2301 
2302:    0 1954 2053 489 2302 
2303:    0 1954 257 1841 1175 2303 
2304:    0 821 726 2343 75 2304 
2305:    0 821 726 2910 2305 
2306:    0 821 2445 2030 2965 2856 2306 
2307:    0 2714 2245 1573 2307 
2308:    0 1954 2047 1736 2308 
2309:    0 2539 632 2309 
2310:    0 2605 673 52 2310 
2311:    0 2714 2765 328 253 2311 
2312:    0 2714 2245 2312 
2313:    0 2539 2205 91 2153 2313 
2314:    0 821 726 2231 2177 2314 
2315:    0 2714 112 2315 
2316:    0 2220 954 1807 2316 
2317:    0 821 425 2008 630 2317 
2318:    0 821 175 2318 
2319:    0 2220 995 2319 
2320:    0 2320 
2321:    0 1954 2419 848 2326 1562 2321 
2322:    0 821 726 2057 258 2322 
2323:    0 2320 2509 2719 2323 
2324:    0 821 1265 937 2324 
2325:    0 2714 2765 2325 
2326:    0 1954 2419 848 2326 
2327:    0 821 726 2057 258 2327 
2328:    0 2220 512 892 903 2328 
2329:    0 821 425 2682 129 2329 
2330:    0 1954 2419 848 2821 2330 
2331:    0 821 1918 761 2331 
2332:    0 2714 2062 2332 
2333:    0 1954 2053 489 2543 2333 
2334:    0 821 2445 252 1822 89 2334 
2335:    0 821 726 2057 2164 2335 
2336:    0 821 2356 426 2243 48 2336 
2337:    0 1954 2419 848 674 2337 
2338:    0 2539 2205 342 1333 2338 
2339:    0 821 2445 2030 1055 2339 
2340:    0 1954 2053 489 1357 2340 
2341:    0 821 425 2810 2341 
2342:    0 821 2445 252 1674 1705 2342 
2343:    0 821 726 2343 
2344:    0 821 425 2682 486 2344 
2345:    0 821 2356 819 781 1585 2345 
2346:    0 2220 954 1807 2316 2346 
2347:    0 2714 2765 2905 2347 
2348:    0 821 425 1987 1191 1196 2348 
2349:    0 821 726 2349 
