The shortest path from 0 to each vertex is:
  v     Path 0->v
1601:    0 821 1866 629 2492 99 1601 
1602:    0 821 1866 1212 753 1602 
1603:    0 821 3379 1997 332 1603 
1604:    0 821 1866 11 947 1604 
1605:    0 286 2684 2711 1605 
1606:    0 821 615 167 323 1606 
1607:    0 278 3 1607 
1608:    0 420 1608 
1609:    0 2605 3576 2318 1609 
1610:    0 821 1866 11 67 1334 1610 
1611:    0 2320 59 1611 
1612:    0 821 1866 11 1702 1612 
1613:    0 2605 2608 24 1613 
1614:    0 2539 618 1647 2046 3575 1614 
1615:    0 2605 3576 1418 1615 
1616:    0 821 615 659 2186 1616 
1617:    0 2539 925 1237 968 1617 
1618:    0 2539 3420 2679 3522 1513 1618 
1619:    0 821 615 659 950 1996 1619 
1620:    0 1954 1281 3555 3035 1620 
1621:    0 2539 3969 3565 2675 482 1621 
1622:    0 821 615 3726 82 1966 1622 
1623:    0 2220 2849 1460 1623 
1624:    0 2539 1436 1624 
1625:    0 2714 1501 2610 1625 
1626:    0 821 1866 121 2995 1626 
1627:    0 821 1866 629 3561 1627 
1628:    0 2714 2744 1628 
1629:    0 1954 3749 500 1629 
1630:    0 1954 1281 1313 2130 415 1630 
1631:    0 2220 448 1723 3872 1631 
1632:    0 821 3464 1632 
1633:    0 1954 1281 1313 2952 1633 
1634:    0 2539 618 2844 1801 1634 
1635:    0 2539 127 1635 
1636:    0 821 1866 629 893 2196 1636 
1637:    0 2220 1739 697 1637 
1638:    0 821 3379 1638 
1639:    0 915 3892 3605 1639 
1640:    0 2605 2608 1640 
1641:    0 1954 3749 461 2682 1641 
1642:    0 2539 618 2365 1642 
1643:    0 2539 127 3453 1643 
1644:    0 2539 913 3043 889 1644 
1645:    0 2605 1855 1645 
1646:    0 2220 2849 1646 
1647:    0 2539 618 1647 
1648:    0 2714 1127 1648 
1649:    0 286 3468 1224 1649 
1650:    0 1954 1281 671 2327 1650 
1651:    0 821 2530 1651 
1652:    0 821 1866 11 739 1652 
1653:    0 1954 3392 784 3525 1653 
1654:    0 2539 618 2365 501 1654 
1655:    0 2714 112 1655 
1656:    0 1163 2892 1656 
1657:    0 1954 3392 3832 1730 352 1657 
1658:    0 915 3892 1658 
1659:    0 821 615 659 950 3880 1659 
1660:    0 2714 196 1660 
1661:    0 821 3379 1411 1661 
1662:    0 1954 3392 1662 
1663:    0 2539 925 1156 3133 1663 
1664:    0 1954 3392 101 3099 2820 1664 
1665:    0 821 3829 3668 1822 1665 
1666:    0 2539 913 1666 
1667:    0 821 1866 121 2700 1667 
1668:    0 2220 1323 1668 
1669:    0 1954 3749 242 2890 1669 
1670:    0 2605 1855 1645 1670 
1671:    0 2220 1114 2498 1671 
1672:    0 821 3242 749 1672 
1673:    0 2714 1149 1597 1673 
1674:    0 821 3379 1246 1674 
1675:    0 2605 2608 1305 1675 
1676:    0 821 3379 1411 712 880 1676 
1677:    0 2539 618 2844 1677 
1678:    0 2220 741 1678 
1679:    0 2539 618 1647 1679 
1680:    0 1954 3749 1569 1680 
1681:    0 286 1877 1681 
1682:    0 2605 2608 1682 
1683:    0 821 615 3726 2238 1683 
1684:    0 1954 545 1203 1684 
1685:    0 2539 3969 2029 3058 2060 1252 1685 
1686:    0 821 3379 3462 1686 
1687:    0 821 615 2709 1687 
1688:    0 3533 2949 1688 
1689:    0 2714 112 1489 634 1689 
1690:    0 2539 618 3995 1690 
1691:    0 1954 1281 671 1691 
1692:    0 2605 52 2261 1369 1692 
1693:    0 1954 545 1203 1693 
1694:    0 2605 3576 1418 1694 
1695:    0 2539 925 3894 1196 1695 
1696:    0 2714 1149 1228 581 1696 
1697:    0 2220 2849 1646 3250 1697 
1698:    0 821 3829 1481 692 1698 
1699:    0 1954 1922 1699 
1700:    0 2539 127 3453 735 1700 
1701:    0 286 2684 1236 1701 
1702:    0 821 1866 11 1702 
1703:    0 821 3379 1411 3341 1703 
1704:    0 2539 3420 1906 230 1704 
1705:    0 1954 545 1203 1684 1705 
1706:    0 2539 913 1666 1706 
1707:    0 2539 913 1707 
1708:    0 2220 1739 777 3884 1708 
1709:    0 2539 618 2365 2564 1709 
1710:    0 2539 618 2844 3667 1710 
1711:    0 2714 706 1375 1711 
1712:    0 1954 3392 3832 1847 1712 
1713:    0 1954 545 3063 1713 
1714:    0 821 3829 2719 3449 3584 1714 
1715:    0 2539 618 1647 2046 1715 
1716:    0 2539 127 3453 3190 1716 
1717:    0 915 2645 1717 
1718:    0 2605 1838 3467 1718 
1719:    0 1954 3348 3871 1719 
1720:    0 1954 765 1720 
1721:    0 420 1721 
1722:    0 821 1866 1212 1062 1722 
1723:    0 2220 448 1723 
1724:    0 2220 818 1724 
1725:    0 2605 1855 1645 1725 
1726:    0 2605 190 1726 
1727:    0 2539 913 1666 1727 
1728:    0 2539 3420 1906 2833 1728 
1729:    0 3958 2550 1729 
1730:    0 1954 3392 3832 1730 
1731:    0 1954 1281 3555 1093 623 1731 
1732:    0 1954 3392 101 1732 
1733:    0 2539 3969 1733 
1734:    0 2539 3420 1499 1734 
1735:    0 2539 3420 1906 2833 1735 
1736:    0 821 615 167 323 1736 
1737:    0 2539 618 2365 3375 2859 1737 
1738:    0 2539 618 1647 2046 1738 
1739:    0 2220 1739 
1740:    0 2539 618 1647 2337 1740 
1741:    0 821 3379 1411 3328 1741 
1742:    0 2714 112 1489 1742 
1743:    0 2539 1743 
1744:    0 2539 618 2365 1744 
1745:    0 2539 618 2844 1745 
1746:    0 2539 618 2450 2350 1746 
1747:    0 2539 925 1156 1747 
1748:    0 1954 3392 101 1748 
1749:    0 3533 2949 1749 
1750:    0 1954 3749 1279 1459 1750 
1751:    0 821 3464 1632 1751 
1752:    0 2539 127 3453 1643 1752 
1753:    0 2539 618 2844 1753 
1754:    0 821 1866 629 1754 
1755:    0 1954 1281 2088 1755 
1756:    0 3533 1427 1756 
1757:    0 2220 2849 1460 1757 
1758:    0 821 615 659 1758 
1759:    0 821 1866 629 839 1759 
1760:    0 3533 1130 732 1760 
1761:    0 2539 3969 3565 2612 1761 
1762:    0 821 3829 2719 181 1762 
1763:    0 2539 127 1543 1763 
1764:    0 3533 1764 
1765:    0 821 3379 1060 1765 
1766:    0 2539 618 595 1766 
1767:    0 2714 112 894 297 1767 
1768:    0 821 3829 3741 2233 1768 
1769:    0 821 3829 2464 2159 3295 1769 
1770:    0 821 1866 11 3108 2969 1770 
1771:    0 821 3829 470 1898 1771 
1772:    0 1954 3749 242 2297 1772 
1773:    0 821 3829 470 494 3299 1773 
1774:    0 821 3379 1060 1774 
1775:    0 821 615 659 950 1775 
1776:    0 3533 2949 2842 1776 
1777:    0 821 3379 1060 72 1777 
1778:    0 2539 1743 2037 1778 
1779:    0 3533 1427 1779 
1780:    0 2605 1838 358 1110 1780 
1781:    0 1954 3749 242 1781 
1782:    0 1954 3749 3070 1782 
1783:    0 2539 3420 506 337 1783 
1784:    0 2714 2966 2840 1784 
1785:    0 821 615 3425 416 1785 
1786:    0 2220 2849 1460 1786 
1787:    0 821 1866 629 1787 
1788:    0 821 3464 1632 1788 
1789:    0 821 3829 3741 1789 
1790:    0 2539 3420 260 142 1577 1790 
1791:    0 2220 1739 983 1791 
1792:    0 1954 1281 3555 1792 
1793:    0 2539 127 1038 1793 
1794:    0 1954 3749 242 1179 1794 
1795:    0 2539 3420 3650 3985 2793 1795 
1796:    0 2539 3420 2679 2648 1796 
1797:    0 1954 1281 3555 3279 1797 
1798:    0 821 1866 629 1787 1798 
1799:    0 2539 913 1799 
1800:    0 3533 1427 936 1800 
1801:    0 2539 618 2844 1801 
1802:    0 821 3379 1411 1233 1802 
1803:    0 2539 127 1635 3529 1803 
1804:    0 2539 925 3894 1804 
1805:    0 2605 1855 3603 1805 
1806:    0 2714 2304 1564 1806 
1807:    0 821 615 3235 1807 
1808:    0 2320 3278 1808 
1809:    0 821 1866 629 1809 
1810:    0 1954 3392 3832 1730 2256 1810 
1811:    0 286 3981 279 118 1811 
1812:    0 821 3829 1481 3927 192 1812 
1813:    0 2539 618 2365 1744 1813 
1814:    0 2714 2966 1814 
1815:    0 2539 3420 1906 230 1815 
1816:    0 2539 2756 266 1816 
1817:    0 2539 127 338 1817 
1818:    0 2220 1739 777 1818 
1819:    0 2714 112 1489 1819 
1820:    0 2714 1501 1820 
1821:    0 2539 1743 133 1821 
1822:    0 821 3829 3668 1822 
1823:    0 2539 127 1635 3529 549 1823 
1824:    0 2539 925 2589 1312 1824 
1825:    0 821 615 3726 1825 
1826:    0 286 3468 1826 
1827:    0 821 3829 470 1827 
1828:    0 821 3379 1997 2154 1828 
1829:    0 2539 925 3851 2911 1829 
1830:    0 1954 3749 1856 888 1830 
1831:    0 2714 706 1831 
1832:    0 2539 618 1647 2046 254 1832 
1833:    0 2539 925 1237 1833 
1834:    0 420 1834 
1835:    0 3533 1427 1835 
1836:    0 3533 1427 1835 1836 
1837:    0 2539 925 2589 3011 859 1837 
1838:    0 2605 1838 
1839:    0 1954 3392 3832 1356 1839 
1840:    0 1954 1281 2230 1840 
1841:    0 821 3829 3668 1822 1841 
1842:    0 2539 3420 1906 1842 
1843:    0 2539 618 2450 1843 
1844:    0 2539 3969 2029 404 1844 
1845:    0 821 615 3726 1845 
1846:    0 2605 2392 660 1846 
1847:    0 1954 3392 3832 1847 
1848:    0 2539 428 362 1848 
1849:    0 1954 1849 
1850:    0 2605 52 2261 1850 
1851:    0 821 615 659 1758 1851 
1852:    0 1954 3392 573 517 1852 
1853:    0 821 3379 194 1160 1853 
1854:    0 2220 1323 1854 
1855:    0 2605 1855 
1856:    0 1954 3749 1856 
1857:    0 2220 741 1857 
1858:    0 2714 196 1074 1168 1858 
1859:    0 2539 925 1156 497 1859 
1860:    0 2539 925 3894 1196 1860 
1861:    0 2714 2304 1564 1861 
1862:    0 2539 3420 260 2572 1862 
1863:    0 1954 3348 3871 1863 
1864:    0 821 3878 1864 
1865:    0 2714 706 2778 1865 
1866:    0 821 1866 
1867:    0 2220 2849 1646 1867 
1868:    0 1954 1281 3555 3279 1868 
1869:    0 286 1462 1869 
1870:    0 821 3242 3220 1870 
1871:    0 1954 3749 242 3163 1871 
1872:    0 2220 1114 2498 1872 
1873:    0 286 3981 1873 
1874:    0 2714 2966 2840 1874 
1875:    0 2539 3969 3565 2965 1875 
1876:    0 2714 2966 1876 
1877:    0 286 1877 
1878:    0 821 1866 629 839 1878 
1879:    0 2605 1838 3467 1879 
1880:    0 3146 1880 
1881:    0 821 615 1881 
1882:    0 821 615 659 1271 1882 
1883:    0 2714 2304 2654 718 1883 
1884:    0 2539 618 1647 2337 1884 
1885:    0 2539 127 3453 2153 2099 1885 
1886:    0 821 3829 2719 1886 
1887:    0 1954 3392 39 1887 
1888:    0 2220 3757 1895 1888 
1889:    0 821 3379 194 1889 
1890:    0 2714 196 42 1890 
1891:    0 2605 2608 1305 1891 
1892:    0 2539 618 1147 2958 1892 
1893:    0 821 3829 3741 876 1893 
1894:    0 2539 3969 2029 264 1894 
1895:    0 2220 3757 1895 
1896:    0 2539 618 2365 501 1896 
1897:    0 2539 127 338 402 1897 
1898:    0 821 3829 470 1898 
1899:    0 821 2530 1899 
1900:    0 2539 127 338 402 1900 
1901:    0 2539 2756 1941 1901 
1902:    0 2539 3969 2029 3360 1902 
1903:    0 2539 428 708 1903 
1904:    0 2539 3420 2679 1904 
1905:    0 821 615 3726 8 3694 1905 
1906:    0 2539 3420 1906 
1907:    0 2714 1501 1820 850 1907 
1908:    0 2539 3420 3650 770 1908 
1909:    0 2220 1114 1909 
1910:    0 2714 112 1910 
1911:    0 286 2684 3558 1911 
1912:    0 2539 3420 3650 3985 1912 
1913:    0 3533 1130 3838 1913 
1914:    0 821 3829 1481 961 1914 
1915:    0 2539 925 2036 2800 1915 
1916:    0 2539 618 2365 1916 
1917:    0 286 3981 279 1917 
1918:    0 3533 1130 3838 180 1918 
1919:    0 3533 1130 1919 
1920:    0 1920 
1921:    0 3958 202 3809 1921 
1922:    0 1954 1922 
1923:    0 2539 925 3894 1196 580 1923 
1924:    0 821 3379 1060 429 1924 
1925:    0 821 3829 1481 2917 1925 
1926:    0 821 615 3425 416 1926 
1927:    0 821 1866 1212 753 1927 
1928:    0 821 3379 1411 3117 1309 1928 
1929:    0 2605 52 1929 
1930:    0 1954 3749 1279 1459 1930 
1931:    0 2539 3420 1906 230 1931 
1932:    0 2714 196 1074 1932 
1933:    0 2539 618 2806 1933 
1934:    0 821 3829 1481 1934 
1935:    0 2539 618 1147 322 1935 
1936:    0 2605 52 1144 1936 
1937:    0 2605 52 5 1937 
1938:    0 2605 1855 1938 
1939:    0 821 3464 1994 1939 
1940:    0 2605 2608 24 1940 
1941:    0 2539 2756 1941 
1942:    0 2605 1855 1942 
1943:    0 2220 1114 1909 203 1943 
1944:    0 2539 3102 1562 1944 
1945:    0 2539 3420 2679 1945 
1946:    0 1954 3749 1279 1459 1946 
1947:    0 821 3829 1947 
1948:    0 821 3829 3668 1948 
1949:    0 2714 196 717 1949 
1950:    0 821 615 3235 1950 
1951:    0 2539 3969 1951 
1952:    0 2220 1739 3208 1952 
1953:    0 2605 3576 2755 1953 
1954:    0 1954 
1955:    0 2605 1855 314 1955 
1956:    0 2539 3969 2029 1002 1956 
1957:    0 2714 196 1074 1957 
1958:    0 821 3829 1958 
1959:    0 1954 545 231 1959 
1960:    0 2714 686 1960 
1961:    0 2605 3576 1100 1044 1961 
1962:    0 420 1962 
1963:    0 286 2684 2583 1963 
1964:    0 286 543 1964 
1965:    0 2539 3969 2029 2117 1965 
1966:    0 821 615 3726 82 1966 
1967:    0 2714 1149 1165 1967 
1968:    0 286 3981 279 1968 
1969:    0 821 3829 470 2897 1969 
1970:    0 1954 3749 461 1970 
1971:    0 2605 2608 1971 
1972:    0 821 615 167 143 3599 1972 
1973:    0 2605 3576 2755 1973 
1974:    0 821 3829 470 1974 
1975:    0 821 3379 1411 1975 
1976:    0 1954 3392 39 1976 
1977:    0 821 1866 629 1977 
1978:    0 821 615 167 1978 
1979:    0 2605 1838 2794 973 1979 
1980:    0 821 1866 1212 1980 
1981:    0 286 1207 2213 1981 
1982:    0 821 615 659 950 1982 
1983:    0 2714 1127 1983 
1984:    0 2539 127 338 1817 1984 
1985:    0 2539 618 2844 1745 1985 
1986:    0 1954 3749 1279 3864 900 1986 
1987:    0 1954 1987 
1988:    0 821 615 3175 1988 
1989:    0 2539 2756 1941 1989 
1990:    0 1954 3392 101 3099 1990 
1991:    0 821 1866 629 3561 1991 
1992:    0 2539 3969 3072 3290 1992 
1993:    0 1954 1281 3555 3279 1097 1993 
1994:    0 821 3464 1994 
1995:    0 2605 2392 1995 
1996:    0 821 615 659 950 1996 
1997:    0 821 3379 1997 
1998:    0 821 3464 1994 1939 1998 
1999:    0 1954 545 1203 1999 
2000:    0 2539 618 2365 2000 
2001:    0 2220 462 2001 
2002:    0 1954 1281 20 2002 
2003:    0 821 3829 1481 3343 2003 
2004:    0 821 3829 2004 
2005:    0 2539 127 338 2444 2005 
2006:    0 821 3379 3359 2006 
2007:    0 2539 3969 3565 2675 2007 
2008:    0 2539 2950 2008 
2009:    0 2539 2756 2009 
2010:    0 821 1866 11 1702 2010 
2011:    0 2605 2392 660 2011 
2012:    0 2539 618 2450 3945 2012 
2013:    0 1954 3392 1435 677 2013 
2014:    0 2714 2014 
2015:    0 2539 3969 3565 2323 1214 2015 
2016:    0 821 3878 3512 2016 
2017:    0 2714 112 3513 2017 
2018:    0 2605 2392 3941 2018 
2019:    0 2539 127 3453 1335 2019 
2020:    0 2539 127 1635 2020 
2021:    0 2539 618 2844 3666 2021 
2022:    0 2539 3420 260 1534 2022 
2023:    0 1954 1281 2230 2023 
2024:    0 2539 127 3453 2153 2182 2024 
2025:    0 2539 3420 260 1534 2507 2025 
2026:    0 821 615 2026 
2027:    0 2539 3969 2029 2317 2027 
2028:    0 2539 618 595 652 2028 
2029:    0 2539 3969 2029 
2030:    0 2714 2304 3544 2030 
2031:    0 2539 3969 3565 2323 790 2031 
2032:    0 821 3829 1481 2917 2032 
2033:    0 821 1866 121 2995 2033 
2034:    0 286 2684 3558 2034 
2035:    0 915 1215 2035 
2036:    0 2539 925 2036 
2037:    0 2539 1743 2037 
2038:    0 821 3829 1958 606 2038 
2039:    0 2539 913 1666 2039 
2040:    0 1954 3392 236 2040 
2041:    0 821 1866 121 1107 2691 2041 
2042:    0 2539 618 2365 501 648 2042 
2043:    0 2714 686 2043 
2044:    0 2714 2966 3823 3111 2044 
2045:    0 821 3379 1060 598 2045 
2046:    0 2539 618 1647 2046 
2047:    0 2539 127 3453 3190 2047 
2048:    0 2714 196 1074 2048 
2049:    0 2539 618 2365 2049 
2050:    0 1954 1281 1313 2952 2050 
2051:    0 2539 618 2365 2000 1140 2051 
2052:    0 821 1866 629 839 2052 
2053:    0 2539 913 1666 2053 
2054:    0 2539 127 1038 124 2054 
2055:    0 2539 3969 2029 404 2055 
2056:    0 3533 1427 3445 2567 2056 
2057:    0 1954 1281 3555 3279 1097 2057 
2058:    0 1954 3392 101 465 2058 
2059:    0 2220 448 3530 2059 
2060:    0 2539 3969 2029 3058 2060 
2061:    0 1954 3749 242 2890 2061 
2062:    0 3533 226 2062 
2063:    0 2714 1127 513 2063 
2064:    0 821 1866 629 2064 
2065:    0 821 3829 1121 3123 2065 
2066:    0 2605 2608 24 2066 
2067:    0 1954 1281 3555 3035 2067 
2068:    0 2605 2392 2068 
2069:    0 2605 2392 3087 2396 2069 
2070:    0 821 1866 1212 1980 2070 
2071:    0 1954 3348 2071 
2072:    0 1954 3348 2071 2072 
2073:    0 1954 3749 1279 505 2073 
2074:    0 2220 1114 2074 
2075:    0 2539 3969 2029 2117 3091 2075 
2076:    0 2539 3420 1906 2076 
2077:    0 2539 913 1666 1727 2077 
2078:    0 2605 2078 
2079:    0 821 3379 1638 2079 
2080:    0 2605 3576 2318 2080 
2081:    0 821 615 2081 
2082:    0 2220 1323 2082 
2083:    0 821 3379 194 2083 
2084:    0 1954 3348 3839 940 2084 
2085:    0 821 3379 1060 30 2085 
2086:    0 420 1608 435 2086 
2087:    0 821 3464 1476 3775 2087 
2088:    0 1954 1281 2088 
2089:    0 821 3379 1411 3117 2089 
2090:    0 2539 428 639 2090 
2091:    0 1954 3348 3871 2091 
2092:    0 2605 2121 3510 2092 
2093:    0 1954 3392 2093 
2094:    0 1954 1281 1313 2094 
2095:    0 821 615 3425 2095 
2096:    0 2539 127 3453 3190 2096 
2097:    0 2097 
2098:    0 2220 1114 2968 2098 
2099:    0 2539 127 3453 2153 2099 
2100:    0 3146 2100 
2101:    0 2605 52 179 2101 
2102:    0 2605 2608 1640 3698 2102 
2103:    0 2539 3420 2679 1904 2103 
2104:    0 2539 2756 2866 2104 
2105:    0 2714 655 6 2105 
2106:    0 2220 1114 3440 2972 2106 
2107:    0 2539 2756 266 2107 
2108:    0 2539 3102 2799 701 2108 
2109:    0 821 3379 194 2109 
2110:    0 3533 3998 2110 
2111:    0 1954 3392 1435 677 2111 
2112:    0 821 3829 2719 3660 2112 
2113:    0 2539 3102 2113 
2114:    0 2539 618 1647 2337 2114 
2115:    0 1954 1281 20 588 2115 
2116:    0 286 3981 279 219 2116 
2117:    0 2539 3969 2029 2117 
2118:    0 821 615 659 2942 2118 
2119:    0 1954 2119 
2120:    0 3533 2949 1749 3415 2120 
2121:    0 2605 2121 
2122:    0 821 3242 2122 
2123:    0 1954 3392 3832 2497 2123 
2124:    0 2539 2950 2124 
2125:    0 821 1866 121 1107 2691 2125 
2126:    0 2539 127 1635 1035 2126 
2127:    0 286 3981 3853 2127 
2128:    0 2539 618 2844 3667 1316 2128 
2129:    0 2539 2756 266 2129 
2130:    0 1954 1281 1313 2130 
2131:    0 2539 618 1647 2131 
2132:    0 2220 1739 777 1113 2132 
2133:    0 3533 2949 2133 
2134:    0 2539 3102 396 2134 
2135:    0 2539 3420 3650 3985 2135 
2136:    0 821 1866 11 2228 2136 
2137:    0 2539 925 2589 755 2137 
2138:    0 821 615 3726 82 3030 2138 
2139:    0 2605 52 2261 364 2139 
2140:    0 2539 618 2365 501 2140 
2141:    0 821 3242 3672 2141 
2142:    0 1954 1281 3126 2142 
2143:    0 821 1866 1212 753 1602 2143 
2144:    0 821 1866 11 739 2144 
2145:    0 286 31 2145 
2146:    0 2539 618 1647 2046 254 2146 
2147:    0 821 3878 989 820 2147 
2148:    0 2220 1739 119 2148 
2149:    0 821 3242 2360 803 2149 
2150:    0 821 3829 470 2150 
2151:    0 2539 127 338 402 2151 
2152:    0 821 1866 121 2152 
2153:    0 2539 127 3453 2153 
2154:    0 821 3379 1997 2154 
2155:    0 1954 3392 3832 1730 68 2155 
2156:    0 2539 913 1666 232 2156 
2157:    0 2539 618 1647 252 2157 
2158:    0 1954 3392 1435 3813 2158 
2159:    0 821 3829 2464 2159 
2160:    0 1954 545 3262 2160 
2161:    0 2539 127 1635 1035 3852 2161 
2162:    0 2539 3969 2029 1377 2162 
2163:    0 2714 196 3211 2163 
2164:    0 2539 127 3453 3190 3231 2164 
2165:    0 3958 2882 2165 
2166:    0 2605 3576 2755 2166 
2167:    0 2539 1743 267 2167 
2168:    0 821 1866 121 1107 2168 
2169:    0 2539 3969 3565 2612 2169 
2170:    0 821 3829 1481 961 2170 
2171:    0 3533 3274 2171 
2172:    0 821 1866 11 947 2652 2172 
2173:    0 2539 1743 2037 2173 
2174:    0 2539 127 3453 584 324 336 2174 
2175:    0 821 3379 1411 712 2175 
2176:    0 1954 3392 3832 1847 2176 
2177:    0 3533 2177 
2178:    0 2539 3969 2029 3360 2178 
2179:    0 821 3829 2532 2179 
2180:    0 1954 545 231 571 2180 
2181:    0 821 1866 629 2492 2181 
2182:    0 2539 127 3453 2153 2182 
2183:    0 2539 618 2365 1916 2183 
2184:    0 2605 52 5 2184 
2185:    0 1954 1281 2185 
2186:    0 821 615 659 2186 
2187:    0 2539 127 3453 735 2187 
2188:    0 2539 618 2844 1745 2375 2188 
2189:    0 3533 3998 2274 2189 
2190:    0 2539 618 2365 501 648 2190 
2191:    0 2605 3576 2191 
2192:    0 821 3829 3668 2192 
2193:    0 2539 3420 3650 2260 2193 
2194:    0 821 3242 749 2194 
2195:    0 1954 3348 1102 1395 2195 
2196:    0 821 1866 629 893 2196 
2197:    0 1954 3749 500 2197 
2198:    0 1954 1281 1313 2952 2198 
2199:    0 821 3829 1947 2199 
2200:    0 821 3829 2719 3204 2200 
2201:    0 2539 3420 924 2201 
2202:    0 821 3242 3220 2202 
2203:    0 2539 127 1635 2203 
2204:    0 821 3379 1411 712 2204 
2205:    0 2539 618 2450 1843 2205 
2206:    0 286 3981 3853 2206 
2207:    0 821 3829 2464 3992 1299 2207 
2208:    0 1954 3392 1435 2208 
2209:    0 1954 3749 461 2209 
2210:    0 1954 3392 101 465 2210 
2211:    0 2539 327 2211 
2212:    0 278 2212 
2213:    0 286 1207 2213 
2214:    0 1954 3392 1435 677 3719 2214 
2215:    0 2539 3969 2029 2117 2215 
2216:    0 286 2684 3558 2216 
2217:    0 1954 3749 1279 2217 
2218:    0 2539 913 1666 2218 
2219:    0 2714 1149 2219 
2220:    0 2220 
2221:    0 2539 925 2221 
2222:    0 821 3242 2222 
2223:    0 821 3829 1481 961 2170 2223 
2224:    0 1954 3348 1102 2224 
2225:    0 2539 3420 1906 2833 2225 
2226:    0 821 3829 2464 2640 2226 
2227:    0 2539 3969 2029 2317 2227 
2228:    0 821 1866 11 2228 
2229:    0 2539 618 2450 3399 2229 
2230:    0 1954 1281 2230 
2231:    0 2220 1739 119 2231 
2232:    0 821 3379 1060 1531 2232 
2233:    0 821 3829 3741 2233 
2234:    0 3533 1382 2234 
2235:    0 2539 618 1647 2046 2235 
2236:    0 2539 3969 3565 2236 
2237:    0 2714 112 550 2237 
2238:    0 821 615 3726 2238 
2239:    0 821 3829 2719 3449 2239 
2240:    0 2539 127 3453 2240 
2241:    0 2539 913 3412 2241 
2242:    0 2539 2905 32 2242 
2243:    0 821 615 3425 2287 2243 
2244:    0 2605 1855 186 113 2244 
2245:    0 2605 52 2245 
2246:    0 2605 52 5 2246 
2247:    0 1954 1281 3555 3035 2247 
2248:    0 2714 2966 2248 
2249:    0 2539 618 1647 3386 2249 
2250:    0 821 3829 1481 961 2250 
2251:    0 286 1877 2251 
2252:    0 2220 1739 119 2380 2252 
2253:    0 2539 3420 2679 1904 228 2253 
2254:    0 2539 913 1666 2254 
2255:    0 1954 3392 1435 564 2255 
2256:    0 1954 3392 3832 1730 2256 
2257:    0 821 3829 2257 
2258:    0 821 1866 11 739 2258 
2259:    0 2220 2849 1460 2259 
2260:    0 2539 3420 3650 2260 
2261:    0 2605 52 2261 
2262:    0 821 1866 2262 
2263:    0 821 3829 1121 2263 
2264:    0 821 3829 1481 2264 
2265:    0 2539 925 2589 2707 2265 
2266:    0 2539 913 1666 1727 2266 
2267:    0 2539 925 2589 110 2267 
2268:    0 2714 2966 1876 2268 
2269:    0 2714 1127 2269 
2270:    0 2539 3969 2029 2466 2270 
2271:    0 1954 545 57 2271 
2272:    0 2714 1501 270 2272 
2273:    0 2539 3420 2679 2273 
2274:    0 3533 3998 2274 
2275:    0 2539 3969 3565 2965 2275 
2276:    0 2605 2276 
2277:    0 2714 1127 656 2277 
2278:    0 286 1877 2278 
2279:    0 821 3829 1481 961 1347 2279 
2280:    0 821 3464 1994 2280 
2281:    0 2539 618 2844 1677 2281 
2282:    0 821 3242 2282 
2283:    0 2539 3420 1906 2833 295 2283 
2284:    0 3533 2872 2284 
2285:    0 1954 3348 2357 2285 
2286:    0 821 1866 11 374 2286 
2287:    0 821 615 3425 2287 
2288:    0 1954 3392 784 3915 1146 2288 
2289:    0 2539 3969 2029 404 2289 
2290:    0 821 3242 2282 2290 
2291:    0 2714 2966 2291 
2292:    0 821 615 167 1109 2292 
2293:    0 1954 3749 1279 1342 2293 
2294:    0 1954 1281 3126 2294 
2295:    0 2714 1149 1228 2295 
2296:    0 2539 327 3411 2296 
2297:    0 1954 3749 242 2297 
2298:    0 2539 1743 133 2298 
2299:    0 2539 3969 3565 570 2299 
2300:    0 2605 3576 2956 2300 
2301:    0 821 3829 2464 3992 2301 
2302:    0 2320 3278 3177 2302 
2303:    0 2539 3969 2029 1002 2303 
2304:    0 2714 2304 
2305:    0 2605 1838 358 1110 2305 
2306:    0 286 2684 1236 2306 
2307:    0 821 3829 470 494 2307 
2308:    0 1954 3392 3832 1730 2308 
2309:    0 2539 925 1156 474 2309 
2310:    0 821 3829 470 2310 
2311:    0 2539 3969 2029 2466 2311 
2312:    0 2714 112 3513 2312 
2313:    0 1954 1281 1313 2130 2313 
2314:    0 2220 448 725 2314 
2315:    0 2220 448 2315 
2316:    0 3533 836 2316 
2317:    0 2539 3969 2029 2317 
2318:    0 2605 3576 2318 
2319:    0 2539 925 2589 3011 65 2319 
2320:    0 2320 
2321:    0 2539 3969 3565 2965 1875 2321 
2322:    0 821 3379 3359 451 2322 
2323:    0 2539 3969 3565 2323 
2324:    0 2539 925 2589 1312 2324 
2325:    0 1954 3392 3832 1356 2325 
2326:    0 2539 618 2365 501 1896 2326 
2327:    0 1954 1281 671 2327 
2328:    0 821 3829 1481 2328 
2329:    0 2539 618 2365 3375 2859 2329 
2330:    0 821 1866 11 2683 2330 
2331:    0 821 1866 1212 1980 2331 
2332:    0 2539 127 3453 2153 2332 
2333:    0 1954 3348 2071 2333 
2334:    0 1954 3749 1856 888 2334 
2335:    0 2539 127 3453 735 2335 
2336:    0 2539 618 2450 3399 2336 
2337:    0 2539 618 1647 2337 
2338:    0 2220 1739 119 2338 
2339:    0 2605 2392 867 2339 
2340:    0 2220 1739 2340 
2341:    0 3533 3274 2341 
2342:    0 3533 1427 2342 
